Жасмин;Если во сне Вы вдыхаете аромат жасмина, то в реальной жизни Вы почувствуете непреодолимое желание сбросить с себя груз накопившихся проблем и просто пожить в свое удовольствие. Не исключено, что у Вас это прекрасно получится. Благоприятен сон, в котором Вы видите цветущий куст жасмина, поскольку он сулит успех в делах и благополучие в семейной жизни. Засохший же куст или увядшие цветки жасмина предвещают потери и разочарования. 
Жара;В общем случае, жара - неблагоприятный знак. Если во сне Вы изнемогаете от жары, то наяву Вашим планам не дано сбыться из-за предательства людей, выдававших себя за Ваших друзей. 
Жар;Если Вам приснилось, что у Вас жар, то наяву Вы слишком большое внимание уделяете пустякам, упуская самое главное в жизни. Вам необходимо взять себя в руки и посвятить свою жизнь важным делам. Видеть во сне, что у кого-то из Ваших близких поднялась температура, означает легкую болезнь кого-либо из них. 
Жало;Если Вам приснилось, что Вас ужалило какое-либо насекомое, то будьте готовы неприятностям и проблемам. Для молодой женщины сон, в котором она покусана насекомым, означает, что ей уготовано разочарование в людях, связанное с ее излишней доверчивостью. 
Жажда;Если во сне Вы испытываете жажду, то наяву Вы стремитесь к недостижимой цели. Впрочем, если Вам удалось утолить свою жажду, то наяву Вы получите то, чего так страстно желали. Если Вам приснилось, что Вы видите людей, жадно пьющих воду, то наяву Вас выручит поддержка влиятельных людей. 
Жаворонок;Если во сне Вы видите летящих по небу жаворонков, то наяву Вы склонны ставить перед собой высокие цели, достижение которых продвинет Вас по пути самосовершенствования. Слушать пение жаворонка означает, что Вы будете очень счастливы в новом доме, а дела будут успешными. Убить жаворонка означает, что своими выходками Вы нанесете обиду невиновному человеку. Если во сне Вы видите, как жаворонок стремительно падает на землю, продолжая при этом петь, то в реальной жизни Вы впадете в меланхолию, не видя выхода из сложившейся ситуации. Поймать жаворонка и посадить его в клетку означает, что Вы быстро завоюете чью-либо любовь. Раненый или мертвый жаворонок предсказывает печаль или смерть. Если Вам приснилось, что жаворонки летят Вам навстречу, то наяву судьба обязательно улыбнется Вам. Сон, в котором жаворонки клюют зернышки, предсказывает обильный урожай. 
Жаба;Увидеть во сне жабу - неблагоприятный знак. Возможно, Вам придется отправиться в нежелательную поездку. Для женщины такой сон означает, что вокруг нее будут распускаться всевозможные слухи. Если во сне Вы убиваете жабу, то Ваши поступки будут критиковать. Если Вам приснилось, что Вы накрыли жабу рукой или просто взяли ее в руки, то наяву Вы можете стать, сами того не желая, причиной проблем Вашего друга
Диван;Если во сне Вы отдыхаете, сидя или лежа на диване, то в реальной жизни Вы рискуете многое потерять, упустив из виду всего лишь какую-то мелочь. Будьте внимательны. Если Вам приснилось, что раскладываете диван-кровать, чтобы расстелить постель, то наяву Вас нельзя назвать чрезмерно щепетильным человеком. Впрочем, это касается, прежде всего, бизнеса. Покупать диван означает, что в ближайшем будущем удача будет Вашей верной спутницей. 
Весло;Если во сне Вы держите в руках весла, то в реальной жизни Вас постигнет глубокое разочарование, связанное с Вашей слишком доброй и благожелательной натурой. Если Вам приснилось, что Вы потеряли весло, то наяву Вы не сможете осуществить задуманное. Сон, в котором Вы видите сломанное весло, означает, что Вам не дадут в полной мере насладиться давно предвкушаемым удовольствием. 
Глина;Если во сне Вы видите глину, то наяву возможно ухудшение Вашего материального положения. Если Вы копаете глинистую почву на берегу реки, то такой сон означает, что Вы будете вынуждены пойти на некоторые нежелательные для Вас уступки. Если Вы копаете землю и попадаете на слой глины, то Ваши планы могут расстроиться из-за непредвиденных обстоятельств. Возможно, для достижения цели Вам следует разработать абсолютно другой план. Для женщины такой предвещает сложности в отношениях с любимым. 
Джинсы;Если Вам приснилось, что не можете натянуть джинсы, то наяву Вам пора предпринять перемены в своей жизни. Не забывайте, что каждому возрасту свойственны свои черты. Если во сне Вы покупаете джинсы, то Вам следует быть готовым к тому, что в ближайшем будущем Вы окунетесь в водоворот проблем. Сон, в котором Вы носите старые рваные, но оттого еще более любимые джинсы, означает, что Вы будете всеми силами противиться переменам. Для холостяков такой сон может означать, что еще долго им не придется обзавестись семьей. 
Дети;Сон, в котором вы видите много красивых детей, сулит благополучие и процветание. Если матери приснилось, что ее ребенок болен, то наяву ему наоборот будет дано крепкое здоровье, однако прочих неприятностей не избежать. Дети, занятые учебой или другим спокойным занятием, означают мирную жизнь. Увидеть во сне мертвого ребенка означает, что в ближайшем будущем Вас ожидают проблемы и разочарования. Если Вы играете с детьми, то это к успеху в любви и делах. Сон, в котором Вы видите грустных детей, предупреждает о неприятностях, которые Вам устроят Ваши недруги. 
Джип;Сон, в котором Вы едете на джипе, глядя на всех сверху вниз, свидетельствует о Ваших неудовлетворенных амбициях. Вам следует следить за их проявлением в реальной жизни, чтобы не стать всеобщим посмешищем. Если Вам приснилось, что Вы въехали в джип на дешевой машине, то в реальной жизни Вас тревожит то, что Вы знаете, как вести себя с представителями властных структур и бюрократического аппарата. 
Дерево;Деревья с молодой зеленой листвой, увиденные во сне, - знак воплощения надежд. Высохшие деревья - символ печали и утрат. Если во сне Вы залезли на дерево, то Вас ожидает блестящая карьера. Однако Вам следует быть осторожным с деньгами. Сон, в котором Вы спили или срубили дерево, означает, что Вы рискуете истратить свои силы понапрасну. Увидеть во сне свежесрубленное дерево предвещает неожиданное несчастье, которое сваливается как снег на голову посреди счастливой и комфортной жизни. Если Вам приснилось цветущее дерево, то впереди у Вас период безмятежного отдыха, однако подготовка к нему может потребовать от Вас изрядных усилий. Если же Вы видите плодоносящее дерево, то и наяву Вы наконец-то сможете пожать плоды своего труда. Если Вам приснилось вывороченное из земли дерево, то Вам предстоит переживать из-за болезни близкого человека. Если во сне Вы упали с дерева и сильно ударились, то, несмотря на все Ваши попытки, Вам не удастся довести до конца задуманное. Возможно, Вы потеряете работу. 
Депутат;Если во сне Вы видите или слушаете выступление депутата, то в реальной жизни Вам следует быть менее доверчивым и не поддаваться на елейные речи Ваших недоброжелателей. Если Вам приснилось, что Вы принимаете участие в выборах депутатов, то наяву Вам также придется сделать свой выбор, который окажется нелегким, поскольку предпочтение придется отдавать наименьшему из зол. 
Десерт;Если во сне Вы собираетесь съесть десерт, однако понимаете, что в желудке не осталось для него места, то наяву Вас угнетает ситуация, в которой Вам никак не удается выкроить время для отдыха. Если Вам приснилось, что Вы готовите десерт, то в реальной жизни Вам предстоит провести вечер в приятной компании. Есть испортившийся десерт - к неприятностям. 
Деревня;Видеть во сне деревню или деревенскую жизнь - символ здоровья и силы. Если Вы видите себя в деревне, Вам будет дано крепкое здоровье на долгие годы. Если Вам приснилось, что Вы возвращаетесь в деревню под родительский кров, то Вас ожидают приятные новости, возможно, от тех, кто сейчас далеко от Вас. Если Вам снится прекрасный сельский пейзаж с колосящимися полями и полноводными реками, то не сомневайтесь: Вам хватит сил и мудрости, чтобы осуществить задуманное. Если же Вам привидится сухая и бесплодная местность, то для Вас возможны тяжелые времена. Такой сон предсказывает голод и болезни. Неблагоприятен сон, в котором деревня выглядит разваленной или заброшенной, так как такой сон предсказывает беду. 
Депо;Если во сне Вы видите, как поезд заходит в депо, то в реальной жизни Вы не сможете добиться того, на что Вы рассчитывали, по независящим от Вас причинам. Если Вам приснилось, что Вы работаете в вагоноремонтном депо, то наяву сложная финансовая ситуация вынудит Вас искать дополнительный заработок. Видеть, как составы один за другим выходят из депо, означает, что Вашим начинаниям предначертана удача. 
День;Видеть во сне ясный погожий день означает улучшение Ваших дел и приятные знакомства. Мрачный или облачный день предсказывает потери и неудачи в Ваших начинаниях. 
Деньги;Сон, в котором Вы нашли деньги, означает, что на смену мелким хлопотам и проблемам придет успех. Сон, в котором Вы отдаете деньги, - к неудачам. Если же наоборот получаете (особенно золотые) - к богатству и благополучию. Потерять деньги - к проблемам в делах и неурядицам в семье. Если во сне Вы пересчитываете деньги и обнаруживаете их недостаток, то наяву будьте готовы к крупным непредвиденным расходам. Если Вам приснилось, что Вы вынуждены экономить, то в реальной жизни Вас ожидает богатство. Сон, в котором Вы украли деньги, предупреждает об опасности и призывает к осторожности. Если Вы рассматриваете купюры или монеты, то в реальной жизни Ваше финансовое положение целиком зависит от Вас. Если вам приснилось, что Вы взяли в долг крупную сумму денег, то это может означать, что окружающие считают Вас богатым человеком, а некоторые даже скрягой. Если молодой женщине приснилось, что она истратила одолженные деньги, то это может быть предупреждением о том, что из-за своей неосмотрительности она может потерять близкого друга. 
Дельфин;Сон, в котором Вы видите дельфина - неблагоприятный сон. Кроме того, он также символизирует лояльность новому правительству или руководству. 
Декан;Если Вам приснилось, что Вашего близкого друга назначают деканом факультета, где Вы учились, то наяву Вас ожидает разочарование, связанное с тем, что должность, на которую Вы рассчитывали, предложат другому. Для студента увидеть во сне своего декана является призывом к тому, чтобы подналечь на учебу. 
Дезодорант;Если Вам приснилось, что Вы пользуетесь дезодорантом, то в реальной жизни Вам окажетесь в ситуации, когда любой неосторожный шаг может обернуться трагедией. Для молодой женщины сон, в котором она по запаху подбирает дезодорант к тому парфюму, которым она привыкла пользоваться, означает, что ее изысканные манеры привлекут к ней внимание достойного мужчины. Если во сне Вас преследует навязчивый запах дезодоранта, то наяву Вы попытаетесь избавиться от надоедливой поклонницы или поклонника. 
Дедушка;Если Вам приснилось, что Вы разговариваете со своим дедушкой, то такой сон означает, что с Вами или с кем-то из Ваших близких случится беда. Если во сне Вы получаете известие о том, что к Вам собирается приехать Ваш строгий дедушка, то в реальной жизни Вы совершили некий поступок, о котором весьма сожалеете. Видеть, как дедушка занимается с внуками, символизирует Ваше стремление к семейным радостям. 
Девушка;Если Вам приснилась красивая девушка - это предвестник радужных перспектив и семейных радостей, а некрасивая или больная - это к неприятностям и горестям в семье. Сон, в котором мужчина видит себя девушкой, может символизировать затемнение рассудка. Видеть во сне девственницу - к удаче в делах. Если молодой женщине приснится, что она девственница, то, возможно, она будет сожалеть о своем прошлом. Если же наоборот юной особе приснится, что она потеряла девственность, то наяву существует реальная угроза ее репутации. Если мужчине приснится любовная связь с девственницей, то этот сон предупреждает его о том, что ему грозит неудача в делах, а его действия станут предметом осуждения окружающих. 
Дева;Для молодой женщины увидеть во сне, что она девственница, означает, что она будет горько раскаиваться в совершенных ею ошибках молодости. Если же наоборот юная девушка видит во сне, что она лишена девственности, то ей следует быть предельно осторожной в общении с противоположным полом, так как о ней могут пойти нежелательные слухи. Если во сне мужчине видится его связь с девственницей, то наяву его ожидают неприятности и осуждение окружающих. 
Девочка;Если во сне Вы видите маленькую девочку с ангельским выражением лица, то наяву Вам следует быть внимательным, чтобы не попасть на удочку, заброшенную Вашими неприятелями. Увидеть во сне плачущую девочку означает, что над Вами нависла угроза серьезного заболевания. Если Вы срочно не предпримите профилактические меры, то все может закончиться неблагоприятно. Для молодой женщины сон, в котором она видит себя маленькой девочкой, символизирует, что порой ей хочется забыть о проблемах взрослой жизни и прилететь под родительское крылышко. 
Дворянство;Если Вам приснилось, что у Вас дворянское происхождение, то в реальной жизни Вы склонны придавать слишком большое значение внешнему и наносному, из-за чего слишком часто витаете в облаках. Для молодой женщины сон, в котором она видит людей благородных кровей, означает, что она выберет возлюбленного только из-за внешности, не принимая во внимание душевные качества. 
Дворец;Сон, в котором Вы прогуливаетесь по дворцу, восхищаясь его великолепием, означает, что Ваша жизнь изменится в лучшую сторону и Вы подниметесь на более высокую ступень по служебной лестнице. Если, находясь во дворце, Вы видите или слышите мужчин и женщин, танцующих и разговаривающих между собой, то вскоре Вы обретете полезные знакомства. Для молодой женщины, которая вынуждена вести скромный образ жизни, увидеть себя во дворце на балу означает, что она удачно выйдет замуж и займет высокое место в обществе. 
Дворник;Если Вам приснился дворник, то в реальной жизни Вы будете плохо справляться со своими делами, кроме того, Вас будут раздражать недисциплинированные коллеги и непослушные дети. Если во сне Вы безуспешно пытаетесь найти дворника, то масса мелких неприятностей будет мешать нормальному ходу жизни. Если Вы все же нашли дворника, то Вас ожидают приятные знакомства. 
Двойня;Для молодой женщины сон, в котором она видит, что у нее родилась двойня, предвещает ей приятные хлопоты. Если Вам приснилось, что у Вас есть брат или сестра-двойняшка, то наяву Вы рискуете потерять очень близкого Вам человека. Холостякам увиденные во сне двойняшки напоминают о необходимости создания семьи. 
Двор;Если во сне Вы выглядываете из окна многоквартирного дома, чтобы посмотреть, как дети гуляют во дворе, то в реальной жизни Ваши дети, несмотря на неизбежные тревоги, будут Вашей главной радостью. Если Вам приснилось, что во дворе машины ездят так, словно это улица, то наяву Вам следует быть предельно осторожным, чтобы не попасть в неприятную ситуацию. Возможно, Вам придется прибегнуть ко лжи во имя спасения кого-то из близких. Сон, в котором Вы огораживаете двор забором, предостерегает Вас от надменного отношения к людям, поскольку в ближайшем будущем Вам потребуется их помощь. 
Двоеженство;Для мужчины сон, в котором у него есть две жены, означает, что в последнее время его умственные и физические способности значительно ниже, чем раньше. Для женщины сон про двоеженство предвещает слухи и молву, которые будут вызваны ее поведением. 
Дача;"Если во сне Вы приезжаете зимой на дачу, чтобы встретить там Новый год, то наяву Вы склонны жить по принципу ""смелость города берет"". Однако не забывайте хотя бы иногда принимать в расчет и здравый смысл. Если Вам приснилось, что решили построить на даче дом, то в реальной жизни Вы стремитесь к стабильности, которой так трудно достигнуть в чем бы то ни было. Сон, в котором Вы отправляете своего ребенка на детскую дачу, означает, что Вы встревожены делами семейными. "
Дверь;Сон, в котором Вы открываете кому-то дверь, предостерегает от клеветы врагов. Но если Вам снится дверь родительского дома, ждите изобилия и процветания. Для женщины сон, в котором она открывает дверь дождливым вечером, предсказывает кокетство и легкомыслие. Мужчину такой сон предупреждает о возможном банкротстве или случайной встрече. Если Вам снится, как другие люди входят в дверь, то Вы потерпите неудачу при попытке уладить свои дела. Для литераторов такой сон означает провал последней работы. Если Вам приснилось, что дверь сорвалась с петель, поранив при этом кого-нибудь, то Вашим друзьям грозят неприятности из-за Вашего неразумного совета. 
Дантист;Если во сне Вы приходите на прием к дантисту и не испытываете при этом страха, то в реальной жизни для Вас не существует непреодолимых преград. Если Вам приснилось, что дантист удаляет Вам зуб, то наяву над Вами лично или над Вашими близкими нависла угроза серьезной болезни. Не откладывайте визит к доктору. 
Дар;Если во сне Вы получаете в дар нечто ценное, то наяву на Вас свалится бремя славы. Сон, в котором Вы восседаете на пьедестале, а остальные преподносят Вам дары, которые оставляют у Ваших ног, означает, что Вы слишком тщеславны. Для молодой женщины такой сон может означать, что она чересчур придирчива к своим поклонникам. С таким отношением можно остаться одной. 
Дарить;Сны, в которых Вам что-то дарят - благоприятный знак. Дарить часы означает, что Ваши интересы пострадают из-за Вашей неосмотрительности и склонности к сомнительным удовольствиям. Дарить кому-нибудь букет - к разочарованию в ком-то из близких. Дарить во сне подарки означает, у кого-то из Ваших близких Вы вызываете неудовольствие. Кроме того, ожидайте неудач в делах. Для молодой женщины сон, в котором ее возлюбленный дарит ей красивые дорогие подарки, сулит ей богатого порядочного мужа. 
Дама;Сон, в котором Вы видите прекрасную даму, предвещает интересное знакомство и, возможно, красивый любовный роман. Увидеть во сне карточную даму означает, что в Вашей жизни произойдет некое знаменательное событие. 
Глаз;Увидеть во сне глаз - неблагоприятный знак. Он предупреждает Вас, что враги ищут малейшей возможности, чтобы навредить Вам. Этот сон также говорит влюбленному, что у него появится соперник. Карие глаза означают обман и вероломство, голубые предсказывают бессилие, серые предупреждают о том, что Вам может навредить лесть. Сон, в котором Вы потеряли один глаз или Ваши глаза больны, предвещает неприятности. Если Вам приснился человек с одним глазом, то Вам грозят крупные потери. 
Гладить;Если во сне Вы гладите какие-то вещи, то наяву Вы будете способны создать уют в Вашем доме. Для женщины увидеть во сне, что она обожглась об утюг, означает, что наяву необоснованная ревность будет точить ее сердце. Если же она прожгла одежду, то возможно появление реальной соперницы. Если Вам приснилось, что утюг, которым Вы гладите, слишком холодный, то Вам следует остерегаться охлаждения отношений в семье. 
Гитара;"Если во сне Вы играете на гитаре, то наяву Вас ожидают приятные занятия. Для девушки увидеть во сне расстроенную или сломанную гитару, означает, что ее ожидает разочарование в любви. Если женщина слышит во сне звук перебора гитарных струн, то ей следует быть весьма осторожной и не поддаваться сладостным речам, после которых может остаться лишь горечь. Для мужчины такой сон означает, что он рискует потерять голову из-за женщины, которую молва окрести ""роковой"". "
Гимнаст;Если во сне Вы видите гимнаста, то не исключено, что Вы понесете значительные убытки. 
Гинеколог;Для молодой женщины сон, в котором она приходит на прием к гинекологу, означает, что наяву ее тревожат отношения с возлюбленным. Однако все переживания напрасны. Если женщине снится, что она больна и гинеколог встревожен ее состоянием, то ее ожидают потери. Если же гинеколог спокоен, то ее здоровье вскоре поправится. Если во сне гинеколог не взял с Вас денег за лечение, то такой сон сулит здоровье и процветание. 
Гиена;Если во сне Вы видите гиену, то в реальной жизни Вам не избежать неприятностей. Такой сон предупреждает о возможных болезнях, которые подстерегают Вас или Ваших близких. Особенно плохо, если гиена пытается на Вас напасть. Благоприятен сон, в котором Вы вступаете с гиеной в поединок и побеждаете ее, поскольку он символизирует Вашу победу над трудностями. 
Герой;Если во сне Вы видите, как нация чествует своего героя, то наяву Вас обижает то, что Ваши достижения никто не ценит. Видеть героем дня себя означает, что Ваша амбициозность и честолюбие остаются неудовлетворенными. Если Вам приснилось, что Вы являетесь героем какого-либо произведения или фильма, то в реальной жизни Вы не довольны тем местом, которое отвела Вам судьба. 
Гетры;Если во сне Вы видите спортсмена или танцора, одетого в гетры, то наяву Вы не должны соглашаться на условия, предложенные Вашими партнерами. Если Вам приснилось, что Вы собираетесь купить гетры, однако они не подходят Вам по размеру, то в реальной жизни Вы упустите реальный шанс улучшить Ваше материальное положение. 
Гидросамолет;Если во сне Вы видите, как гидросамолет садится на воду, то наяву близится к концу некая давнишняя история, которая успела Вам порядком надоесть. Видеть взлет гидросамолета означает начало нового проекта. Если Вам приснилось, что Вы решили купить гидросамолет, то в реальной жизни Ваше легкомысленное поведение нередко является причиной Ваших проблем. 
Герань;Если во сне Вы приходите в гости и видите на окне горшки с геранью, то наяву Вы порой чувствуете себя одиноким и всей душой стремитесь к теплу домашнего очага. Если во сне Вы сами разводите герань, то Вам следует быть готовым к тому, что в ближайшем будущем у Вас в семье появятся проблемы, требующие Вашего непосредственного участия. 
Генерал;Если Вам приснилось, что Вы дослужились до генерала, то наяву Ваша амбициозность нередко становится препятствием для достижения цели, поскольку Вы не желаете признавать промежуточных этапов. Если во сне Вы общаетесь с генералом, то в реальной жизни Вам окажут помощь Ваши влиятельные знакомые. Особенно часто такое случается после подобного сна, в котором Вы видите генералом кого-то из родных или близких. 
Гвозди;Сон, в котором Вы видите гвозди, означает, что Вам придется добывать свой хлеб насущный тяжелым трудом. Если во сне Вы забиваете гвозди, то в реальной жизни Вы не будете стремиться достичь высокого социального положения. Вы считаете, что достаточно быть честным благородным человеком. Торговать во сне гвоздями означает, что у Вас будет интересная работа, которая, впрочем, не принесет Вам ожидаемого дохода. Видеть во сне гнутые и ржавые гвозди - к болезням и неудачам. 
Гель;Если Вам приснилось, что Вы растираете в руках некое гелеобразное вещество, то наяву Вам предстоит заняться делом, в успехе которого Вы не будете уверены до самого последнего дня. Наносить на голову гель для волос означает, что Вы стремитесь казаться окружающим не тем, кто Вы есть на самом деле. Однако не следует полагать, что все вокруг дураки. 
Гашиш;Если Вам приснилось, что Вы курите гашиш, то в реальной жизни Вы стремитесь убежать от возникших проблем, а не решать их. Видеть, как другие курят гашиш, означает, что Вам не приходится рассчитывать на помощь окружающих. Все зависит только от Вас. 
Гастроли;Если Вам приснилось, что Вы отправляетесь на гастроли, то в реальной жизни Вас не устраивает то место, которое Вы занимаете. Вы чувствуете, что не можете реализовать свой потенциал. Если во сне Вы читаете афишу, из которой узнаете о гастролях Вашего любимого артиста или актера, то наяву судьба предоставит Вам шанс реализовать давно вынашиваемые Вами проекты. 
Гармонь;Если во сне Вы видите или слышите, как кто-то играет на гармони, то в реальной жизни Вы стремитесь к простым естественным удовольствиям, не понимая, в чем прелесть всех новомодных штучек. Играть на гармони самому означает, что Вы столкнетесь с некой небольшой проблемой. Однако Вам не следует откладывать надолго ее решение, поскольку со временем она примет катастрофические размеры. 
Гарем;Для мужчины сон, в котором он видит себя хозяином гарема, означает, что он живет не по средствам. Для молодой женщины сон, в котором она находится в гареме, предвещает ей массу проблем. Наблюдать за жизнью гарема со стороны означает, что Вы настолько устали от своих забот, что откажете в помощи близким. 
Гардероб;Сон, в котором Вы видите свой собственный гардероб, означает, что наяву Вы рискуете попасть в неприятную историю из-за своего стремления казаться богаче, чем Вы есть на самом деле. Если Вам приснилось, что Ваш гардероб невелик, то в реальной жизни Вы будете стремиться к встрече с неизвестным и неизведанным. 
Гамбургер;Если во сне Вы едите гамбургер, то в реальной жизни Вы склонны идти по проторенной дорожке. Для молодой женщины сон, в котором она с отвращением смотрит, как ее возлюбленный есть гамбургер, означает, что из-за своих чрезмерных требований она рискует растерять всех своих поклонников. Если Вам приснилось, что Вы стоите в невероятно длинной очереди, чтобы купить гамбургер, то наяву Вы будете сожалеть о неком необдуманном поступке, расплачиваться за который будут Ваши близкие. 
